lfc.1h	lfc.2h	lfc.4h	lfc.6h	lfc.10h
1.2507908458485	2.03311568174852	2.53416360821423	2.83915044654715	2.74062296096688
1.74392365286979	2.45850590521405	2.46247744705637	2.47255524771922	1.87797109487855
2.4926365095181	3.9047343342382	4.04882267543037	4.19749415354457	2.55044153707031
2.05025823866021	3.02597783560239	3.42262642616674	3.39762112005555	2.41099581375222
1.99111067846314	2.86363994376806	3.30366599629982	3.25511967710151	3.04881352191855
1.4977381468376	1.93435367990569	2.28553936184919	2.60571566294491	2.04806651468437
1.0230137622506	1.50046628255948	1.8179996660233	2.08772397959986	2.32489198313888
1.48911152011717	2.43977203800078	2.55456976835777	2.96459093387171	1.88964558581179
1.86055635191076	2.54511687073646	2.51436198448259	2.53360804156593	1.63107996001983
1.32189614320638	2.15261594586701	2.27108539288173	2.53006112525509	2.1845240618784
1.76933299353812	2.79094792800854	2.89687985395093	3.15732414052088	2.61705811427834
2.98313040253962	4.00390037465157	4.37467018548186	4.55415317133425	2.53210880525525
1.77437089975585	2.6593467880834	2.84415976743048	3.23043786083612	2.55591046511132
2.00233864675821	3.10041571527639	3.45687932350009	3.69422886396631	1.91812792964862
1.83695200840972	2.73296582567729	3.05949860689629	3.10797924813141	1.92103264335587
1.72188549618678	2.40323733222958	2.55981591391023	2.67219948848752	2.33773497470144
1.90227699096557	2.85609397298451	3.08769474268977	3.30795723938288	2.89126712198256
2.3360603596473	3.37248564356925	3.61117519628966	3.88410417862765	3.32308724161337
1.13624795105575	2.03995332037082	2.32063036072438	2.48716159090337	1.85178369555978
1.1642740911918	1.71267747896009	1.82382072261421	1.97776322105877	2.04244424826719
1.55546270099105	2.47055442122716	2.54886441367621	3.04612154097688	3.19072698075271
1.02332457053418	1.61385753367181	2.12816860468252	1.86786435567694	1.69805821675638
2.21475811516484	3.28244513998008	3.63899351544879	3.80430509988517	2.51573432803774
3.75734865278867	3.61344000502027	4.44305610759569	4.65936698356399	1.80569616338015
1.18980328228006	1.68465535432817	1.67446214911368	2.11710169425894	2.53262759012588
1.97030202325453	3.14000627861288	3.4145635855752	3.68913999101182	2.99322677119993
2.39971655333565	3.69319035723134	4.02938424900964	4.11685320813482	3.08270579258978
1.3917877795769	2.2746731237241	2.36173168258214	2.78580373156167	2.21330061601971
1.23448700108468	1.60182871052922	1.57975207519127	1.7750122245944	1.68221317395509
1.46230036626323	2.39503983971059	2.66991936570981	2.91171849324611	2.2022055714451
1.85857994097361	2.33493674461658	2.38577263370383	2.80181234919273	2.25974290723586
1.28085133399116	1.73602208114854	1.70183748237656	2.09976127639915	1.8023125154954
4.16640755309336	4.88599204158017	4.9838761719124	4.97605014372369	2.6336838371006
3.17155878919619	4.24613209333209	4.90790368948358	4.68058409968774	2.28710057304354
2.23332265360517	3.03866389960306	3.3469703834866	3.5665943077444	2.73576778310289
1.48402391280089	2.43732583909384	2.61330491068164	2.80113229461381	3.02784645011912
2.53298013480833	3.80758320267412	3.33984576905199	4.15535072327756	2.68808776057989
1.50582357986401	2.48643651618381	2.58252109438627	2.88543244666643	2.73277216663795
1.8557069826555	2.92336148923885	3.15045042840215	3.33970517153862	3.5951643468084
1.71700608649602	2.70555719040512	2.87932376494859	3.07342858272839	2.28794713377601
1.70681088397539	2.73140038239266	2.66117871752027	2.90039799829001	2.97870557388241
2.18406409153097	2.9141425563799	2.81026636319235	3.20124871496294	2.11011511256513
3.98149860719269	5.30417202802743	4.79818533001277	5.10589394380172	3.72414354891903
2.10971805467301	2.91541969851071	3.09150837940912	1.71894804256233	3.79669290915634
3.07990051215361	3.99695818919116	4.61242471913195	4.91992209833479	4.08225134416366
1.43385777168138	1.85729515585046	1.80187400375805	2.39283575732491	1.45953591251927
1.83428110154946	2.46857837639066	2.72395428182775	2.98884721372821	1.13662807121753
1.53558467272166	2.27372938364115	2.46220658148713	2.93469708653084	2.45153776878858
1.197848810693	1.98769109607505	2.21181288838602	2.61617198572476	2.30810834898385
2.11076655193658	3.0800770856943	3.22224002258666	3.57740276706428	3.5322184586795
1.65795360380665	2.66437816985628	3.00267023791102	3.10554186863471	2.41663170636053
2.0286213461596	3.0920277312775	3.57025053996947	3.65053786687944	3.01287054029402
1.7298886169755	2.64893010979404	2.79377156766164	2.77610265536806	2.2224783951492
2.34491831460693	3.33278088877951	3.65588775320751	3.88225852072584	2.56039150869925
2.62337252916613	3.21349308220901	3.16874241928241	3.45766818513744	2.58493239488211
2.41014179995771	3.00076329926471	2.76427411381783	3.67063777031273	3.03338779963875
1.10290285238871	1.3852650119034	1.28269792504687	1.65405030757675	2.61598721103757
1.29386064680568	2.20638540580126	2.61779620704697	2.89198008621871	2.62499683001139
1.35588086772109	1.99475498698751	2.35921643499267	2.22068115359301	2.32450588162247
1.52681244288804	2.36620333822033	2.5413733095744	2.72620307084658	2.19558332346126
1.33944929025726	2.04098627169039	2.00525381645433	1.87216739227079	2.02998084840178
1.57358422262989	1.68894685002276	1.87817965662522	1.99515820356564	1.55848297746336
1.86492601673616	1.94976770760649	2.08315578380408	2.21627134438253	3.06543825250586
1.59180604302318	2.23116469900349	2.76171994874506	2.5584340099287	2.37018262787433
4.29267072620648	5.27925024751367	5.16023615950271	5.1836472327882	2.61266356822061
4.50400268129342	4.69695496745866	6.00213532403499	4.54529448581726	4.32733060275189
1.98205130548196	2.97332580420625	3.1954070379136	3.45474963409703	1.97046419420857
1.00347580675613	1.58514555006623	1.86054197164762	1.93527197431293	2.5323997162109
1.57031235831918	1.86403805028109	2.25500824678972	2.21994881885575	3.21135209511669
1.85195559239155	2.78883133749517	3.01269255580945	3.30632873249354	2.14129469601721
2.14794881857683	3.17010830404586	3.19646587799652	3.61883814121074	2.84449003399773
4.30600951468911	4.62885823219863	5.09190589120715	5.10062741404585	1.18514153599443
2.7618596133728	2.41734861320802	2.89883036803892	2.76582459750914	2.51706742736707
3.17424372264278	3.94428562922643	3.9940501589773	4.45267909925685	2.82201442841356
2.21048853089419	3.25544032020677	3.58328750746815	3.71460685885696	1.95810766140915
5.94522459405208	6.79717954200862	7.25246741670077	7.07833617051599	3.77965298334495
2.50304671937954	3.30553260095656	3.17365426870656	3.5173190275923	2.69914258936143
2.59735219108606	3.87883576609093	4.22641726665081	4.52329447746678	4.01656212843227
4.13440018607726	4.88940746146926	4.17909673327672	4.63818180509375	2.14954159502209
1.45041306162084	2.23054866448307	2.69833718548632	3.06623710536761	2.32386246795926
1.93554931636747	2.65124297631143	2.43184971607813	3.10113212362088	2.09822758334503
3.16251875537146	4.35812782639401	4.51920096941563	4.42504898175376	2.92083429889989
2.02266235838182	2.84783376507022	2.94177970923834	3.37418054327659	1.79362492323486
1.81975136361208	2.4558256361862	2.73933765230772	2.93142950734233	1.73431252092085
1.48631518431201	2.35550545025736	2.92968302735467	2.69380548453029	3.00678352376137
2.14997948390316	3.00257605345415	3.27170365462826	3.67275090622226	3.26600276744984
1.05261444323383	1.50802442087259	1.54801256117486	1.75260881963364	1.52544844610227
1.83378081546033	2.67178293469652	2.87999796173361	3.08214980294606	2.03298203895833
1.27158625496423	1.96158195959781	2.07130099262288	2.09022368511173	2.28441942324228
4.14547438490342	4.51632421751806	5.04597966704505	4.96761374871648	2.44763457434493
1.9675226087028	2.44813247555293	3.07167816324134	3.28814954657173	2.8217454823118
1.8377068675509	2.59353988784314	2.48392634333979	2.71910783273211	1.74241739919823
1.74409179232833	2.7694476903912	3.24478555383349	3.4124877387691	3.22754222875323
5.39226825753011	6.11054036942933	6.2296832521852	6.55786120495693	4.27832967858986
1.75427884447526	2.12905837128905	2.14934258262728	2.40441103803027	2.1741285611935
1.05612257367115	1.42498614818604	1.64043195319573	1.78470456138134	1.21936304221641
1.7765990318657	2.8739061498498	3.2625283960931	3.29022472918565	3.14793545598065
2.09071113295261	3.44906971293479	3.72688969355961	3.87793938955497	3.64870298424318
1.28130251585468	2.09502700713366	2.08531766083816	2.49229454157722	1.75629202142129
2.43889250926398	3.97037385136425	4.21019515243004	4.43090541044838	3.13954261913566
2.76038614879396	2.36856976269558	1.81552625694043	2.34588135737019	1.9625720345359
2.17874280149773	3.05237822184363	3.2011606344435	3.3419289469713	2.61698376430567
1.26354883347959	2.16404002508566	2.43018837813139	2.58919804861439	2.78175941368218
1.14429106460498	2.17827723612775	2.4831652791762	2.87013904602086	1.76887854782198
2.55620240358536	2.60076259877996	2.71901651212513	2.87233110772651	2.89215414013649
1.2522366972225	1.77834725025396	2.16652139939459	2.06783145610066	1.21212063856394
1.14318532996173	1.94999144911616	2.22354630653734	2.49142635850896	1.75423956946826
1.70649303124005	2.71819709869683	3.06721002802692	3.57210863694813	3.12204941033991
1.11300546305569	1.78145976445287	2.37891171835063	2.17953168521936	1.91234860217768
1.26386793975156	1.80114419297554	1.69690423282799	2.12577223859521	1.85464913268264
4.55148447295447	4.96621627113505	5.26191219112979	5.36817025413692	3.77799481051923
1.24373514737977	2.02001552801846	2.18138194742713	2.35703843219452	2.05719938625122
1.61625490531986	2.35905480511098	2.30750241026429	2.94276332844988	1.3806470310544
1.68036070383702	2.46423169807737	2.53415047590995	2.76949540605378	1.79104101104737
1.70363537017256	2.67402025172272	2.92182097860626	3.04292586722987	2.71644570051518
1.85951742765334	2.76205043516934	2.96148954011688	3.38404280313745	2.48101130595318
1.66592645123193	2.59555334818272	2.87972148422076	3.37604480579294	3.2481466165454
2.05354622127174	3.03407123358108	3.36008962386107	3.83507425875292	2.84907457526617
1.79273718593344	2.69845968420426	3.02065629160679	3.02814132467608	2.03203660885274
1.80386560260883	3.65598462526944	3.73179587773854	4.15484626711833	2.45095973351891
4.12890103439638	5.23920977605595	6.27974091821857	6.24916667362946	4.16544973320611
3.15958581136225	4.21755956206186	4.66982991283009	4.96761767448992	2.32087601146751
2.85437160196595	3.52197519269909	3.98156975074633	4.30426547425872	2.8180958052725
2.66817159173613	3.18876864545561	3.62933178038139	3.94271864429372	2.19897408234504
1.70113848651444	2.94923925786861	3.47158290716106	3.39071097204565	3.07369679909401
1.18076938867302	1.95777534523927	2.07929397392296	2.2917522902881	1.84265657645686
1.39641106692248	2.16557625629554	2.6886930866571	2.42850759590954	2.02520450717139
1.63307449071088	2.53069766779324	2.68617885500762	2.91357585570814	2.24136004501226
1.75568691911215	2.21892868999763	2.41244031991668	3.18938079997123	2.32403981801241
1.33889987141181	2.27182634281524	2.539280456071	2.69539087875645	2.13433535379208
1.30190078494839	2.04910203717921	2.28476297835792	2.58899295757983	2.10314000363928
2.23495662224329	3.36741768253406	3.63094570126424	4.00954303782814	2.81552983578891
1.57889018484052	2.5127200701261	2.76554715014532	3.11245795862964	2.14707751916497
2.36183392819034	3.35192985420527	3.58342001249104	3.80683468405307	2.88947471352499
2.05373281979278	3.01208999636126	3.13927883748295	3.70141806372909	2.74129400811025
1.70801209438676	2.39321570172503	2.67478196381055	3.00420216814675	2.49660339871138
2.5464986503887	3.6166299235758	4.06021272300338	4.23916995192591	3.31346955130286
1.39296486736665	2.16079032610352	2.54971932955028	2.49380011108388	2.05573522251637
2.7852450528354	3.93337310300444	4.14638152110149	4.44911136117554	2.97714231190311
1.31048102607524	1.96811724216084	2.30161396297832	2.34158663822973	2.23319359967556
1.44264231696993	2.37437335155083	2.7938958576687	2.93878514850859	2.84768098299516
1.52511153652879	2.00030712181951	2.08764920328944	2.29600860175641	2.46155635177938
3.20986242085556	4.25625896985654	4.38304024076472	5.19798734480989	2.55038589685981
2.14409387778687	3.14928603019155	3.63283190235512	3.89196317548711	3.07245203830064
1.32680780173394	2.36555262271341	2.63069130739667	2.98156846105401	2.62573034336958
2.0122654679721	3.09701909662766	3.4476545822083	3.64206225205656	2.73428917915015
1.26687078125316	1.63236082775273	1.43575132817922	2.01117202377782	2.655889953791
1.55302802076243	2.64784752680887	2.99192635995396	3.13249886432055	2.51349141192098
1.62362856812027	2.80835678290333	3.20255986276808	3.30806687483904	2.36263031720079
2.73247803401266	3.73583971588964	3.82844298793623	4.17930995826725	1.55775230708307
1.98400307606608	2.98946796966194	3.10028992638384	3.3045752601033	2.81770519911171
3.26423500209296	2.88743174408484	4.27371211325572	4.19955684186374	2.94374570300418
1.40658902576962	2.31007201437279	2.79729194224331	2.79979960023221	2.589519967505
2.9760365468631	3.86357106000409	3.97194359812288	3.78201135418849	2.37258977084742
1.97998665637169	2.73373071575391	2.92146788684932	3.45429304205499	2.51027732917037
2.56204435035401	4.03542662037792	4.61453957043365	4.66700526064781	3.1621070889472
2.0982943333722	2.64448753569366	2.56753420651982	3.04615906961079	1.35737804484192
2.10608114207189	2.25972785910345	2.52963290066078	2.92955365832469	1.57911451940165
1.21139932387094	1.85714698807863	2.03612245291706	2.3450575612778	1.93970999909084
2.5569585577878	3.70893170643253	3.93884194917272	4.25441848485767	3.32704571634101
3.34397559561902	4.32291139264936	4.73389575255728	4.92383874669152	2.94874604696368
4.7010980705413	5.78389115040069	6.82292977493714	6.16623617047945	6.52163880021037
1.53096505592447	2.44106117809333	2.65579153502335	2.91048371741528	1.80577789791844
2.39141278645409	3.54540596040016	3.60786605261248	3.56747826296876	2.98467481241671
1.19343285169967	2.32481253793733	2.82708412546819	2.32441543544027	2.71403227302066
4.2548598559423	4.58973876868725	4.55854548986614	4.9366026155253	1.47564931122977
1.70197557183168	2.82647086418127	2.9953966101955	3.29850832233122	2.57183143272473
2.02889282715106	2.89677215196689	3.18233972973716	3.57440660079152	2.69162286981169
1.43664698122567	2.21978343836145	2.67880028525556	2.6442493423491	2.17103351474716
1.08304364892707	2.02993317010088	2.15616910501258	1.99525105726024	2.92749713411888
2.17667056867897	3.29351503584695	3.55898872795792	3.92474970703722	2.78188969923673
1.28683256721473	2.20954866873468	2.39198222206657	2.72132295540328	2.39091682452034
2.08945125703184	3.16339639496265	3.47455058744231	3.65286482441753	2.4607814207564
2.64760578323972	3.44611109653967	3.89757480845515	4.03774435610757	2.40246129009005
2.46736994944965	3.32345334859193	3.4066105862513	3.93024270559706	2.27059798126586
1.60467665124405	2.39688951112368	2.76438217132951	3.06651475496085	2.11211382706965
1.63251102872381	2.62448034691897	3.12408868673375	2.8762621771036	2.59164822705645
1.00286870191813	1.44181833355783	1.52911387072081	1.73975075774971	1.26266902891315
1.62559047666663	2.62986606853156	2.82459935113934	3.12166835629694	3.30574717171373
1.55396754594364	2.59523411456796	2.91292624728295	3.18189942704633	2.68722481981957
1.68042405940319	2.74156967599823	2.940761903531	3.11318907533452	2.14493200230556
2.67418157288932	3.4747715400587	3.65496891180821	4.20126521005453	2.44082827489834
1.63827043998838	2.59122835277704	2.8442699042931	2.88452835547835	2.37452571405495
5.25790802328298	5.64857807293874	5.33957938325427	6.4807076063395	4.07819786562792
1.74512938698061	2.59390846718665	2.80638151747617	3.14209200712262	2.44534153962947
1.58097816052165	2.58555463324155	2.79136551669301	3.0033509468677	2.62040903916823
1.77098260632604	2.54754233295243	2.91955225634772	3.05029371076071	2.15769547898536
1.35238891365687	2.17706955258662	2.33237112212137	2.40155791288163	1.80339148534642
1.87181405353749	2.73694764409198	3.10741618607763	3.1607200805518	2.70882266037701
1.50569319500163	2.29794692510635	2.48307924952637	2.79097723466899	1.86330158461822
1.90685857913608	3.05468045504918	3.27336330525093	3.5198581454181	2.52844026189855
1.86717584982195	2.83203027760216	3.10001567672147	3.32723089205456	2.34796452496753
1.60479172097224	2.35452215821607	1.91289384261804	2.12059768407844	1.31926639922318
1.49790595457312	2.30897206802057	2.7909694877477	2.82910432877769	2.39703395852982
1.69539433071357	2.65872686130547	2.71166493481077	3.34158020150271	2.4080479290757
1.88704973951346	2.69983678024066	3.01415064217647	3.31108778720487	2.2447049363087
1.52465835171902	2.55710833277738	3.05582556287723	3.1565442490661	2.23726730584757
1.96657903890938	3.06594736149883	3.32905596636469	3.49605554432281	2.89322396520645
1.72690690210816	2.47410746425606	2.66620092860715	3.03827001962897	2.13921439268818
1.05785184341646	1.82756546051704	2.0396719634163	2.1448863989457	1.48799395730403
1.60188051080726	2.69572098312547	2.86910542552003	3.07041095914671	2.92519602147585
1.57654772414689	2.37050273717381	2.67883285286438	2.8764874336945	2.05238153584974
1.75097374382134	2.65772698509185	2.76897104143084	3.12314835938616	2.77458049463479
2.81719012188625	3.63877619556807	4.0566279446487	4.08125940030741	3.51166166101954
2.34109905887548	3.64986224998282	4.06311999889411	4.0575162924043	2.44661312841669
1.81605383722259	2.84960522249053	2.96777793441526	3.43408278701045	2.63503491802174
1.77045892998143	2.71179388978994	3.06635824235653	3.29491422061893	2.29203941167377
5.60269917744776	6.3239538914457	6.78679344818086	7.14212240186047	1.46112489510806
2.56943812636038	3.46008402949776	3.53879585893616	3.99249169557664	3.04957483535763
1.54689751109594	2.40824544178357	2.65762467874535	2.86157383898872	2.20279910489582
1.6381874075614	2.50284148501635	2.55527291883845	2.93632255869115	1.96719340165601
1.57302316994998	1.93559710240586	1.88926338318173	2.47309652946715	2.25075260940675
1.19336865474344	2.30036865519369	2.44872463466737	2.79086143921058	2.94380793932939
1.11229917725841	2.09133696874381	2.39753420997329	2.570452905928	2.96180252142358
2.1674748969195	3.18777011275821	3.21228001834035	3.67437808976428	3.24685692464486
3.96512355768226	4.88584100790924	5.25342359563346	4.57451499974283	4.93473074663859
1.1759278979167	1.75983171559118	2.00421384525463	1.99474531834981	2.18515028699581
1.97537442596536	2.17222846852279	2.63593347139284	2.48576688093699	2.35549139200793
1.63480482913108	2.92085774300175	3.18277354471972	3.31064031287783	3.5178671072533
1.33099904518263	2.114339852406	2.31505585960144	2.60919183643222	2.13583831835218
5.45229108726996	6.27266603560372	6.42901153939312	6.94543138785297	2.58457317559689
1.21317101563466	1.92017693874913	2.28571331294461	1.96654265520895	1.41709338681244
1.13954945398175	1.81402288526659	2.01809550421756	1.74330952737639	1.72124287420455
1.9764230613547	2.8147514970514	3.17354120963751	3.25020842935429	3.55701322566021
1.79161697528379	2.79074851109145	2.9821495020491	3.23923117135049	3.24647746247531
3.78414221634012	4.81481691916323	5.05027766693404	6.3473175737304	2.02898508637133
1.42617927999341	2.14140620722463	2.37860953563887	2.58584280254134	1.98198716138878
1.1678244749484	1.6903293779427	1.8763847274943	2.10300139215223	1.74773246697429
2.06183430522154	2.60217842790518	2.76456990180516	3.34939233786964	2.66213142544248
1.77932207186174	2.42794749909355	2.69561787072806	2.88529388042746	1.72912406942276
2.04348636679221	2.64593045150407	2.79371373136907	2.91933799566285	1.8810205603848
1.21154623848102	1.986129998922	2.15588879781848	2.65711615784807	1.53525538126106
1.02479317642584	1.79053448698598	2.21836619975034	2.19338928123133	1.89129470979585
2.52862808452842	3.41081345107847	3.76108785571211	3.90705651243051	3.12712904232484
1.71895585990282	2.81497055358789	2.68595804328897	3.0648263728265	2.05323555420215
1.7589317027404	2.73552819098241	3.02847643210559	3.37643989895902	2.9068973341883
1.58771664241223	2.68218539600469	3.17769609005223	2.98346130096338	2.73962354754515
2.29689270766771	3.13415762236681	2.8267459720617	2.91868709878162	1.45438425604822
2.6172840543048	3.6615244395807	3.68515277619222	3.75188765107573	3.0429581383716
1.06032608120345	1.25345814445327	1.30387388600934	1.51298068733366	1.73698224553308
4.10417799933593	5.56717183076125	4.84490027860349	4.94740487091642	3.79505355031151
1.49505249087115	2.62267066679485	2.94887825488057	3.05898843753372	3.23727254830097
1.6594333138869	2.56752405347902	2.7713624544271	2.93739298071751	2.13496975448943
1.55183705819351	2.70630995886454	3.11883491022245	3.31051729960341	2.92506353448963
1.90107903072307	2.65498807386108	2.74733554915053	3.09470289235694	2.36272970389622
1.35312917380892	1.92271695076763	2.29989517161365	2.31610581394318	2.19577626020504
1.54166342935621	1.94682536647501	2.02359286624204	2.4221187238657	2.55571748679655
2.19007203068159	3.28593865280401	3.33821321062939	3.49321785264924	1.83220732294597
2.79374421257405	3.62604756322582	3.82859985947216	3.79901951101937	2.77782453469443
5.6396535875743	6.52877551567266	6.8097738538642	6.81785474335377	2.31307514202599
1.1624751430719	2.08448625613973	2.28485079986338	2.53358307656548	1.91409196373153
1.42759408498485	2.1140575412442	2.01512204736102	2.36151453973644	2.5901419293072
2.30619564845634	3.44252012098261	3.487130045438	3.93112447250703	2.63997047798553
2.26537271937258	2.92029185845153	3.25796804857174	3.44544117030923	2.46295909770698
2.10703363563493	3.38119795900518	3.87495754150267	3.99345212312473	3.30440502563268
1.30853159181637	2.21605442383256	2.66537406114573	2.59845058999204	1.49422771189976
2.12676793095557	3.16209312281339	3.41820327869628	3.72946458742143	2.52401074295921
1.87261312582222	2.19286196944854	2.3203170154014	2.75703198635087	1.94429305739023
1.95002599042338	3.0189987370161	3.36252477996156	3.65665274623992	2.60007771119294
2.91989198393515	3.98591667903446	4.26197552984276	4.65440499128239	2.68187614496323
1.09357224494025	1.76353977652216	2.10715272928919	2.27972977240882	1.93687080005688
1.69211326683039	2.58078474197429	2.62839775217185	3.07931224737095	2.52840670001607
1.75488728902414	2.54621638621378	2.69689987105341	3.08775660457623	2.9112970071385
1.28749154778732	2.07719970912297	2.17949556300517	2.79708929792209	2.52763902655015
2.34667780454739	2.77586378943479	3.02384527749949	3.47617256347636	2.69046284168839
1.52661928752234	2.20989562215056	2.39664832806239	2.74740812726798	2.21011185519088
1.24385473296485	1.48329389955791	1.70483209850132	1.98189964959662	1.08956506537108
1.05786802126008	1.75770972241947	2.02692970226134	2.22698808137108	1.51454661903397
2.31543912329616	2.90452862514165	2.86834921209472	3.19360067356115	1.35755121054018
1.48629463412451	2.40823210795574	2.61063507965804	2.53300682563538	2.1552187448665
2.40336928241607	3.49259141889743	3.66245572968606	4.04239121993221	2.91215799736672
1.97309761902754	2.82699549151417	3.13013485826682	3.16515518619329	1.84598347741599
1.63019226882014	2.66616802206558	2.97769968448646	3.03063165024588	2.64961533512439
2.13700073195436	2.70557271262973	2.7479314280283	3.09311197391783	2.43074084051919
1.10541386242932	1.86802034913359	2.29228690349621	2.59603413387924	2.09006209251174
2.98538540726167	4.00981168835024	4.15286933099373	4.60701191046062	2.60225451180261
1.40474856644972	2.00419707813137	2.23129088018352	2.59443468672166	2.17563927880977
1.63483894036715	2.62605873966389	2.67852828102587	3.1620847376098	2.3621046195107
2.18397276452651	3.05531371925429	3.31377380418166	3.32262102184957	2.64883731489521
1.23501669981719	2.16741699807848	2.63005557492842	2.8920774769484	3.06011865549182
3.75626873241099	4.77686940911861	5.24636278575294	5.48002150240198	2.51982053722937
1.74762278440187	2.59153831728539	2.64201867989878	3.18247040876628	2.26374924235084
1.141367091658	1.7372283065275	1.65869464247714	2.32407450753258	2.08217340496837
2.07631827241385	3.18975918411293	3.67432630950947	3.70427914363606	2.81203609336297
1.62177764257324	2.1671189605169	2.4535783481978	2.91132179720593	1.77412167003495
1.50283220886379	2.30614754951892	2.63113527718717	2.81614912118649	2.62954181316605
2.78659645413517	3.58456164892524	3.7010118772278	4.2576183702752	1.1392838822918
1.46003910611833	2.26891306629716	2.52401478557278	2.64951596389425	1.87066793523301
1.37461445228564	2.15090992003286	2.23636137272892	2.52143719862376	2.70368862577357
4.73543633523883	5.74736026607649	6.25985207756413	5.77708228748042	3.2800749738393
1.59594436515985	2.36789389295269	2.79286314750785	3.0091574373663	1.62882672044473
